NCO_name,concept_id,concept_name
Salmonella,4028674,Salmonella Ried
Salmonella,4029220,Salmonella Bassadji
Salmonella,4029299,Salmonella Regent
Salmonella,4029789,Salmonella Tokoin
Salmonella,4035489,"Salmonella II 41:l,z13,z28:e,n,x,z15"
Salmonella,4029642,Salmonella Ahanou
Salmonella,4029717,Salmonella Wyldegreen
Salmonella,4029773,Salmonella Gambaga
Salmonella,4029938,"Salmonella IV 53:z4,z23:--"
Salmonella,4029940,Salmonella Vom
Salmonella,4029956,Salmonella Loanda
Salmonella,4030006,Salmonella Omifisan
Salmonella,4030221,Salmonella Hessarek
Salmonella,4030367,Salmonella Kokoli
Salmonella,4030713,Salmonella Bergen
Salmonella,4031666,"Salmonella IV 44:z4,z24:-"
Salmonella,4032262,Salmonella Pontypridd
Salmonella,4032265,Salmonella Tchad
Salmonella,4035028,Salmonella Stockholm
Salmonella,4036938,"Salmonella IV 45:z4,z23:-"
Salmonella,4037899,"Salmonella serotype C2,6,8:eh:-"
Salmonella,4031982,Salmonella Hilversum
Salmonella,4033795,Salmonella Amounderness
Salmonella,4034527,Salmonella Ughelli
Salmonella,4035580,Salmonella Lisboa
Salmonella,4035800,Salmonella Messina
Salmonella,4035959,"Salmonella II 6,7:g,[m],s,t:[z42]"
Salmonella,4035986,Salmonella Ealing
Salmonella,4037292,Salmonella Solna
Salmonella,4038979,"Salmonella serotype B, :-:1,2"
Salmonella,4038980,"Salmonella serotype B, 5:d:-"
Salmonella,4034700,Salmonella II Humber
Salmonella,4035160,Salmonella Riggil
Salmonella,4035303,Salmonella Banco
Salmonella,4035317,Salmonella Isaszeg
Salmonella,4037406,Salmonella Sterrenbos
Salmonella,4038590,"Salmonella II 42:z6:1,6"
Salmonella,4039265,Salmonella Wuppertal
Salmonella,4039461,Salmonella Lubumbashi
Salmonella,4040793,Salmonella London
Salmonella,4043544,Salmonella Frankfurt
Salmonella,4041347,Salmonella Eboko
Salmonella,4042147,"Salmonella II 1,40:a:z6"
Salmonella,4042499,Salmonella Irigny
Salmonella,4042846,Salmonella Kiambu
Salmonella,4043393,Salmonella Yalding
Salmonella,4043361,Salmonella Mesbit
Salmonella,4044458,Salmonella enterica subspecies enterica serovar Paratyphi C H antibody
Salmonella,4044459,Salmonella enterica subspecies enterica serovar Typhi O antibody
Salmonella,4043253,Salmonella II 42:z10:z6
Salmonella,4044088,Salmonella enterica subspecies enterica serovar Paratyphi B H antibody
Salmonella,4044089,Salmonella enterica subspecies enterica serovar Typhi H antibody
Salmonella,4048699,Salmonella Santiago
Salmonella,4048717,Salmonella Maracaibo
Salmonella,4044903,Salmonella Breukelen
Salmonella,4045245,Salmonella Madelia
Salmonella,4045248,Salmonella Souza
Salmonella,4045993,Salmonella Bijlmer
Salmonella,4046099,Salmonella Angoda
Salmonella,4047502,Salmonella Bornum
Salmonella,4049688,"Salmonella II 9,46:z39:1,7"
Salmonella,4049779,Salmonella Pullorum
Salmonella,4049793,Salmonella Soerenga
Salmonella,4050248,Salmonella Sunnycove
Salmonella,4045891,Salmonella Indiana
Salmonella,4048573,Salmonella Korbol
Salmonella,4049016,Salmonella Tchamba
Salmonella,4051443,Salmonella Bellevue
Salmonella,4052664,Salmonella Saphra
Salmonella,4047350,"Salmonella II 56:z10:e,n,x"
Salmonella,4047606,Salmonella Ajiobo
Salmonella,4048026,Salmonella II 40:b:-
Salmonella,4048864,Salmonella Dahlem
Salmonella,4049096,Salmonella Doulassame
Salmonella,4049316,"Salmonella II 1,40:z6:1,5"
Salmonella,4049757,Salmonella Leith
Salmonella,4049772,Salmonella Vilvoorde
Salmonella,4050541,Salmonella Burgas
Salmonella,4052723,Salmonella Bandia
Salmonella,4049340,Salmonella Mbao
Salmonella,4049462,Salmonella Bamboye
Salmonella,4049888,Salmonella Irumu
Salmonella,4052239,Salmonella Sao
Salmonella,4052336,Salmonella Coeln
Salmonella,4052917,Salmonella Eschweiler
Salmonella,4052927,Salmonella II 16:b:z39
Salmonella,4053190,Salmonella Kiel
Salmonella,4052848,Salmonella Patience
Salmonella,4057207,Salmonella II 40:z:z39
Salmonella,4057268,Salmonella Bobo
Salmonella,4054833,Salmonella Amunigun
Salmonella,4055834,"Salmonella II, group O:56"
Salmonella,4057169,Salmonella Mango
Salmonella,4058788,Salmonella Grampian
Salmonella,4059562,Salmonella Bulgaria
Salmonella,4059897,Salmonella Marylebone
Salmonella,4060411,Salmonella Cyprus
Salmonella,4055278,Salmonella Rottnest
Salmonella,4056134,Salmonella Goldcoast
Salmonella,4058402,"Salmonella II 50:l,z28:z42"
Salmonella,4058756,Salmonella Keve
Salmonella,4059335,Salmonella Austin
Salmonella,4061540,"Salmonella II 53:d:1,5"
Salmonella,4061821,Salmonella Djibouti
Salmonella,4062068,Salmonella Blijdorp
Salmonella,4057636,Salmonella Rogy
Salmonella,4058047,Salmonella Brandenburg
Salmonella,4058065,Salmonella Tamilnadu
Salmonella,4058864,"Salmonella II 58:b:1,5"
Salmonella,4060012,Salmonella Cuckmere
Salmonella,4062923,"Salmonella II 28:g,m,t:e,n,x"
Salmonella,4061221,Salmonella Neukoelln
Salmonella,4063920,Salmonella Aesch
Salmonella,4063928,Salmonella Manhattan
Salmonella,4064417,Salmonella Djama
Salmonella,4064439,"Salmonella II 6,7:k:(z6)"
Salmonella,4061064,"Salmonella II 11:-:1,5"
Salmonella,4061275,Salmonella Llandoff
Salmonella,4062104,Salmonella Lokstedt
Salmonella,4062277,Salmonella Berkeley
Salmonella,4062411,Salmonella II 16:b:z42
Salmonella,4066168,Salmonella Simi
Salmonella,4066283,Salmonella Wimborne
Salmonella,4066284,Salmonella Mississippi
Salmonella,4066695,Salmonella Szentes
Salmonella,4067757,Salmonella Landwasser
Salmonella,4068606,Salmonella Glidji
Salmonella,4068612,Salmonella Taunton
Salmonella,4068869,Salmonella Amina
Salmonella,4069194,Salmonella Borreze
Salmonella,4069300,Salmonella Staoueli
Salmonella,4069411,Salmonella Bokanjac
Salmonella,4069593,Salmonella Fayed
Salmonella,4069917,Salmonella Morocco
Salmonella,4070771,Salmonella Bruck
Salmonella,4070666,Salmonella Kortrijk
Salmonella,4070950,Salmonella Toulon
Salmonella,4070812,Salmonella Hoghton
Salmonella,4071324,Salmonella Wien
Salmonella,4071497,"Salmonella II 9,46:m,t:e,n,x"
Salmonella,4071685,Salmonella Zaire
Salmonella,4072114,Salmonella Bracknell
Salmonella,4072124,Salmonella Ekpoui
Salmonella,4072314,"Salmonella II 47:z6:1,6"
Salmonella,4072335,Salmonella Annedal
Salmonella,4072336,"Salmonella IV 50:z4,z24:-"
Salmonella,4072406,Salmonella Ord
Salmonella,4077118,Salmonella Livulu
Salmonella,4077012,Salmonella Lomita
Salmonella,4077312,Salmonella Bonames
Salmonella,4077582,"Salmonella II 8:z29:e,n,x:z42"
Salmonella,4077592,Salmonella Wohlen
Salmonella,4078370,Salmonella Donna
Salmonella,4078515,Salmonella Flottbek
Salmonella,4078516,Salmonella Diguel
Salmonella,4077914,Salmonella Wingrove
Salmonella,4078683,Salmonella Ahepe
Salmonella,4079192,Salmonella Worthington
Salmonella,4079239,"Salmonella IV 48:z4,z32:-"
Salmonella,4081467,Salmonella Matopeni
Salmonella,4083700,Salmonella Quiniela
Salmonella,4084796,"Salmonella II 1,40:z:z6"
Salmonella,4085109,Salmonella Senegal
Salmonella,4085256,Salmonella Magumeri
Salmonella,4084646,Salmonella Zuilen
Salmonella,4085137,Salmonella Lagos
Salmonella,4085327,Salmonella Ashanti
Salmonella,4086762,Salmonella Inglis
Salmonella,4087549,Salmonella Olten
Salmonella,4087724,Salmonella Uganda
Salmonella,4089363,Salmonella Saugus
Salmonella,4089334,Salmonella II 48:a:z6
Salmonella,4091516,Salmonella Wagenia
Salmonella,4093324,Salmonella Bassa
Salmonella,4093279,Salmonella Liverpool
Salmonella,4093489,Salmonella Edmonton
Salmonella,4093591,Salmonella Thiaroye
Salmonella,4093740,Salmonella Lindi
Salmonella,4093895,Salmonella Bedford
Salmonella,4093904,Salmonella Kibusi
Salmonella,4094078,Salmonella Massenya
Salmonella,4094245,Salmonella Heves
Salmonella,4094656,Salmonella Avignon
Salmonella,4094898,Salmonella Emmastad
Salmonella,4094508,Salmonella II 43:a:z6
Salmonella,4095110,"Salmonella II 3,10:a:z39"
Salmonella,4095469,Salmonella Lene
Salmonella,4095938,Salmonella Harvestehude
Salmonella,4097067,"Salmonella II 53:z:1,5"
Salmonella,4097059,Salmonella Hartford
Salmonella,4097222,Salmonella Lattenkamp
Salmonella,4097525,Salmonella Redlands
Salmonella,4097696,Salmonella Welikade
Salmonella,4097814,Salmonella Niakhar
Salmonella,4097826,"Salmonella II 43:z29:e,n,x"
Salmonella,4097833,"Salmonella II 6,8:z29:1,5"
Salmonella,4099188,Salmonella
Salmonella,4099408,"Salmonella II, 1,4,12,27:l,v:z39"
Salmonella,4099597,Salmonella Bambylor
Salmonella,4099447,Salmonella Yundum
Salmonella,4100623,Salmonella II 21:z:-
Salmonella,4100192,Salmonella Afula
Salmonella,4101395,Salmonella Adamstua
Salmonella,4102170,Salmonella Lome
Salmonella,4101839,Salmonella Kristianstad
Salmonella,4101707,Salmonella Utah
Salmonella,4101991,Salmonella Yarm
Salmonella,4102008,Salmonella Limete
Salmonella,4102451,Salmonella Treforest
Salmonella,4103081,Salmonella Waycross
Salmonella,4103149,Salmonella Ruiru
Salmonella,4103153,Salmonella Beaudesert
Salmonella,4103369,Salmonella Frintrop
Salmonella,4103379,Salmonella Wayne
Salmonella,4103306,Salmonella Sharon
Salmonella,4103854,Salmonella Umhlali
Salmonella,4103858,Salmonella Gwale
Salmonella,4103866,Salmonella Nikolaifleet
Salmonella,4104124,Salmonella Eingedi
Salmonella,4104339,Salmonella Zanzibar
Salmonella,4104359,Salmonella Singapore
Salmonella,4104361,Salmonella Benin
Salmonella,4104532,Salmonella Niloese
Salmonella,4104543,Salmonella Tschangu
Salmonella,4104654,Salmonella Kisarawe
Salmonella,4104642,Salmonella Tado
Salmonella,4105320,Salmonella Ndjamena
Salmonella,4105152,Salmonella Handen
Salmonella,4105166,Salmonella Reubeuss
Salmonella,4105489,Salmonella Tennyson
Salmonella,4106880,Salmonella Gafsa
Salmonella,4106903,Salmonella Jukestown
Salmonella,4107049,Salmonella Tsevie
Salmonella,4107234,"Salmonella II 30:z6:1,6"
Salmonella,4108111,Salmonella Jerusalem
Salmonella,4108989,Salmonella Brijbhumi
Salmonella,4109937,Salmonella Senftenberg
Salmonella,4110977,Salmonella Korlebu
Salmonella,4112729,Salmonella Ghana
Salmonella,4116173,Salmonella Mahina
Salmonella,4116176,Salmonella Svedvi
Salmonella,4116177,Salmonella Simsbury
Salmonella,4116179,"Salmonella 13,22:a:e,n,x"
Salmonella,4116180,"Salmonella II 1,13,23:g,m,s,t:z42"
Salmonella,4116181,Salmonella Krugersdorp
Salmonella,4117297,Salmonella Mbandaka var 25
Salmonella,4118963,"Salmonella II 4,12,27:i:z35"
Salmonella,4118964,Salmonella Cardiff
Salmonella,4118966,Salmonella Daarle
Salmonella,4118968,"Salmonella II 1,9,12:g,m,[s],t:[1,5,7]:[z42]"
Salmonella,4118970,"Salmonella II 1,9,12:z42:1,[5],7"
Salmonella,4118972,"Salmonella 1,13,23:g,m,s,t:1,5"
Salmonella,4118973,Salmonella Kuntair
Salmonella,4118974,Salmonella Brooklyn
Salmonella,4118778,Salmonella Paratyphi antibody
Salmonella,4119264,Salmonella Falkensee
Salmonella,4119270,Salmonella Agbeni
Salmonella,4118977,Salmonella Odienne
Salmonella,4118979,"Salmonella II 45:z29:e,n,x"
Salmonella,4120153,Salmonella Winneba
Salmonella,4120154,Salmonella Stuttgart
Salmonella,4120155,"Salmonella II 6,8:z29:e,n,x"
Salmonella,4120159,"Salmonella II 21:b:1,5"
Salmonella,4120162,"Salmonella II 56:l,v:z39"
Salmonella,4120504,Salmonella Umbilo
Salmonella,4121167,Salmonella Kolar
Salmonella,4121168,Salmonella Waedenswil
Salmonella,4121169,Salmonella Ngaparou
Salmonella,4121173,Salmonella Bouake
Salmonella,4125225,Salmonella Typhi antibody
Salmonella,4125226,Salmonella Typhi Vi antibody
Salmonella,4125227,Salmonella enterica subspecies enterica serovar Paratyphi C antibody
Salmonella,4128389,Salmonella Dakar
Salmonella,4129030,Salmonella Wil
Salmonella,4131795,Salmonella Gnesta
Salmonella,4131808,Salmonella Stuivenberg
Salmonella,4130716,Salmonella Nima
Salmonella,4132713,"Salmonella serotype B,:r:-"
Salmonella,4133180,"Salmonella serotype B,5:r:-"
Salmonella,4133306,Salmonella Crossness
Salmonella,4132121,Salmonella Tamale
Salmonella,4132157,"Salmonella IV 48:z36,z38:-"
Salmonella,4134878,Salmonella Nchanga var 15+
Salmonella,4134879,"Salmonella I, group O:57"
Salmonella,4134880,"Salmonella I, group O:53"
Salmonella,4134881,Salmonella IIIb 60:z52:z35
Salmonella,4134886,Salmonella Paratyphi B var. Java
Salmonella,4135225,Salmonella Langensalza
Salmonella,4134618,Salmonella Aschersleben
Salmonella,4135000,Salmonella Meleagridis var 15+
Salmonella,4135003,Salmonella Shangani var 15+
Salmonella,4135006,Salmonella IIIb 57:i:z
Salmonella,4135007,"Salmonella IIIb 58:i:e,n,x,z15"
Salmonella,4135008,"Salmonella IV, group O:16"
Salmonella,4135009,"Salmonella V, group O:13"
Salmonella,4135010,"Salmonella I, group O:9,46"
Salmonella,4135011,"Salmonella II, group O:7"
Salmonella,4135012,"Salmonella IIIa, group O:59"
Salmonella,4135013,Salmonella group O:16
Salmonella,4135014,"Salmonella IIIb, group O:53"
Salmonella,4135015,"Salmonella IIIa 63:z4,z23:-"
Salmonella,4135016,"Salmonella IIIa 62:z4,z23:-"
Salmonella,4135017,"Salmonella II, group O:16"
Salmonella,4135018,"Salmonella IIIa, group O:13"
Salmonella,4135019,Salmonella group O:9
Salmonella,4135021,"Salmonella II 1,13,22:g,t:1,5"
Salmonella,4135024,"Salmonella IIIb 57:i:e,n,x,z15"
Salmonella,4135025,Salmonella IIIb 61:r:z53
Salmonella,4135028,Salmonella IIIb 65:z52:z
Salmonella,4135029,Salmonella IIIb 59:i:z35
Salmonella,4135030,Salmonella IIIb 60:r:z53
Salmonella,4135059,Salmonella Richmond
Salmonella,4135067,Salmonella Oyonnax
Salmonella,4136069,Salmonella Gatuni
Salmonella,4134733,"Salmonella IIIb, group O:57"
Salmonella,4134734,"Salmonella II, group O:59"
Salmonella,4134735,"Salmonella I, group O:54"
Salmonella,4134736,Salmonella IIIb 57:c:z:z60
Salmonella,4134737,"Salmonella IIIb, group O:51"
Salmonella,4134738,"Salmonella IV, group O:6,14"
Salmonella,4134739,Salmonella bongori
Salmonella,4134740,"Salmonella IIIa, group O:51"
Salmonella,4134742,"Salmonella IIIb 60:r:e,n,x,z15"
Salmonella,4136364,Salmonella Reinickendorf
Salmonella,4136673,Salmonella Egusitoo
Salmonella,4135338,"Salmonella II 6,8:g,m,t:(e,n,x)"
Salmonella,4135347,Salmonella Lishabi
Salmonella,4136057,Salmonella Pretoria
Salmonella,4136059,Salmonella Claibornei
Salmonella,4136523,Salmonella Tyresoe
Salmonella,4136814,"Salmonella II 1,44:e,n,x:1,6"
Salmonella,4136818,Salmonella Nessa
Salmonella,4137431,Salmonella Godesberg
Salmonella,4135720,Salmonella Mendoza
Salmonella,4135723,Salmonella Businga
Salmonella,4135934,"Salmonella II 1,40:m,t:z42"
Salmonella,4135949,Salmonella Umhlatazana
Salmonella,4137605,Salmonella Djermaia
Salmonella,4137623,Salmonella Carrau
Salmonella,4138532,Salmonella Tornow
Salmonella,4138823,"Salmonella II 9,46:e,n,x:1,5,7"
Salmonella,4139105,"Salmonella II 65:-:1,6"
Salmonella,4136650,Salmonella Konstanz
Salmonella,4138100,"Salmonella II 28:g,s,t:e,n,x"
Salmonella,4140100,Salmonella Sanktgeorg
Salmonella,4140533,Salmonella Elisabethville
Salmonella,4137118,Salmonella Fischerstrasse
Salmonella,4137290,Salmonella Kubacha
Salmonella,4137587,Salmonella Paratyphi C
Salmonella,4138979,Salmonella Ituri
Salmonella,4142363,Salmonella Zwickau
Salmonella,4142368,Salmonella Texas
Salmonella,4138690,Salmonella Wilhelmsburg
Salmonella,4140820,Salmonella Mons
Salmonella,4141113,Salmonella Holcomb
Salmonella,4141137,Salmonella Ibadan
Salmonella,4143631,Salmonella Ayton
Salmonella,4144664,Salmonella Wangata
Salmonella,4144677,Salmonella Eastbourne
Salmonella,4139596,Salmonella Orion
Salmonella,4139604,Salmonella Vaertan
Salmonella,4141271,Salmonella Battle
Salmonella,4141438,Salmonella Curacao
Salmonella,4141452,Salmonella Birkenhead
Salmonella,4141458,Salmonella Hithergreen
Salmonella,4142214,Salmonella Taksony
Salmonella,4146358,Salmonella Coogee
Salmonella,4141425,Salmonella Fresno
Salmonella,4142334,Salmonella Greiz
Salmonella,4145267,Salmonella Brazzaville
Salmonella,4147438,Salmonella Maryland
Salmonella,4148081,Salmonella Mocamedes
Salmonella,4148295,Salmonella II 58:a:(z6)
Salmonella,4148450,"Salmonella II 47:a:e,n,x,z15"
Salmonella,4148468,Salmonella Christiansborg
Salmonella,4143332,Salmonella Doncaster
Salmonella,4144518,Salmonella Sandow
Salmonella,4144523,"Salmonella II 16:m,t:e,n,x"
Salmonella,4144816,Salmonella Lomnava
Salmonella,4144957,Salmonella Makiso
Salmonella,4144989,Salmonella Nuatja
Salmonella,4147057,Salmonella Neudorf
Salmonella,4147589,Salmonella Avonmouth
Salmonella,4148883,Salmonella Borbeck
Salmonella,4149576,Salmonella Athinai
Salmonella,4150355,Salmonella Bessi
Salmonella,4150807,Salmonella Amba
Salmonella,4150825,"Salmonella IV 43:g,z51:-"
Salmonella,4145140,Salmonella Wentworth
Salmonella,4145291,Salmonella Miyazaki
Salmonella,4145615,Salmonella II 52:c:k
Salmonella,4146198,Salmonella Croft
Salmonella,4147513,Salmonella Ayinde
Salmonella,4148699,Salmonella Biafra
Salmonella,4148709,Salmonella Braenderup
Salmonella,4150508,Salmonella Ekotedo
Salmonella,4152404,"Salmonella II 41:-:1,6"
Salmonella,4146919,Salmonella Tounouma
Salmonella,4147289,"Salmonella II 16:d:1,5"
Salmonella,4147315,Salmonella Okefoko
Salmonella,4147527,Salmonella Mara
Salmonella,4147821,"Salmonella IV 45:g,z51:-"
Salmonella,4148224,Salmonella Istanbul
Salmonella,4148232,Salmonella Aequatoria
Salmonella,4148528,Salmonella Fyris
Salmonella,4148549,Salmonella Trimdon
Salmonella,4148784,Salmonella Ochsenwerder
Salmonella,4150192,Salmonella Rhydyfelin
Salmonella,4149409,Salmonella Chittagong
Salmonella,4151363,Salmonella Saintpaul
Salmonella,4151367,Salmonella Cannstatt
Salmonella,4152741,Salmonella Choleraesuis var. Kunzendorf
Salmonella,4153097,Salmonella Rossleben
Salmonella,4151211,Salmonella Bolombo
Salmonella,4154295,Salmonella Finkenwerder
Salmonella,4153671,Salmonella Gallinarum
Salmonella,4157172,Salmonella Typhimurium var. Copenhagen
Salmonella,4160298,"Salmonella Newlands var 15+, 34+"
Salmonella,4160299,"Salmonella I, group O:67"
Salmonella,4160300,Salmonella IIIb 60:z52:z53
Salmonella,4160302,Salmonella enterica subsp. enterica
Salmonella,4160303,Salmonella IIIb 58:z52:z35
Salmonella,4160304,"Salmonella I, group O:13"
Salmonella,4160305,"Salmonella IV, group O:51"
Salmonella,4161951,Salmonella group O:13
Salmonella,4161954,"Salmonella V, group O:66"
Salmonella,4161955,Salmonella enterica subsp. houtenae
Salmonella,4161956,Salmonella IIIb 60:i:z35
Salmonella,4161958,"Salmonella group O:9,46,27"
Salmonella,4161959,"Salmonella Southbank var 15+, 34+"
Salmonella,4161960,Salmonella IIIb 60:z10:z35
Salmonella,4161961,Salmonella IIIa 56:z29:-
Salmonella,4161963,Salmonella IIIb 51:k:z35
Salmonella,4161964,"Salmonella group O:3,10"
Salmonella,4160186,"Salmonella V, group O:60"
Salmonella,4160187,"Salmonella IIIa, group O:56"
Salmonella,4160190,"Salmonella IIIb 58:r:e,n,x,z15"
Salmonella,4160191,"Salmonella IIIa 56:z4,z23,z32:-"
Salmonella,4160192,Salmonella group O:2
Salmonella,4160193,Salmonella enterica subsp. diarizonae
Salmonella,4160194,Salmonella group O:11
Salmonella,4160195,Salmonella IIIb 58:r:z53:(57)
Salmonella,4160196,"Salmonella I, group O:11"
Salmonella,4160197,Salmonella IIIb 60:r:z35
Salmonella,4160198,"Salmonella II, group O:9,46"
Salmonella,4160605,"Salmonella group O:1,3,19"
Salmonella,4160606,Salmonella IIIb 53:r:z35
Salmonella,4160609,"Salmonella IIIb, group O:65"
Salmonella,4160610,"Salmonella II, group O:13"
Salmonella,4160611,"Salmonella IIIb 53:k:e,n,x,z15"
Salmonella,4160612,"Salmonella I, group O:1,3,19"
Salmonella,4160614,"Salmonella I, group O:8"
Salmonella,4160615,"Salmonella II, group O:9,46,27"
Salmonella,4160617,Salmonella Yaba var 15+
Salmonella,4160618,Salmonella IIIb 58:z52:z
Salmonella,4160619,"Salmonella II, group O:6,14"
Salmonella,4160620,"Salmonella IIIa 51:z4,z24:-"
Salmonella,4160621,Salmonella enterica subsp. indica
Salmonella,4162517,"Salmonella IIIa, group O:63"
Salmonella,4162518,"Salmonella IIIb, group O:13"
Salmonella,4162519,Salmonella Jedburgh var 15+
Salmonella,4162521,"Salmonella IIIb, group O:6,14"
Salmonella,4162522,"Salmonella IIIa 53:z4,z23,z32:-"
Salmonella,4162816,"Salmonella IIIa, group O:11"
Salmonella,4162817,"Salmonella IV, group O:11"
Salmonella,4162820,Salmonella IIIb 60:(k):z53
Salmonella,4162821,Salmonella IIIb 60:z52:z
Salmonella,4162822,"Salmonella II, group O:8"
Salmonella,4162823,"Salmonella enterica subspecies enterica serovar Butantan var O:15, 34+"
Salmonella,4162825,"Salmonella I, group O:52"
Salmonella,4162826,Salmonella IIIb 60:k:z
Salmonella,4162827,Salmonella enterica subsp. salamae
Salmonella,4162829,"Salmonella group O:6,14"
Salmonella,4162830,"Salmonella II, group O:60"
Salmonella,4162834,Salmonella Zanzibar var 15+
Salmonella,4162835,"Salmonella IIIa, group O:53"
Salmonella,4162836,"Salmonella IIIb 60:z52:1,5,7"
Salmonella,4162837,"Salmonella IIIb 58:l,v:e,n,x,z15"
Salmonella,4162838,"Salmonella IIIb, group O:59"
Salmonella,4162839,Salmonella Lutetia
Salmonella,4162840,"Salmonella II, group O:9"
Salmonella,4162841,"Salmonella IIIb (6),14:z10:e,n,x,z15"
Salmonella,4162842,"Salmonella I, group O:4"
Salmonella,4162843,Salmonella IIIa 53:z29:-
Salmonella,4162844,"Salmonella IIIb 65:c:1,5,7"
Salmonella,4162523,"Salmonella IIIb (6),14:r:z"
Salmonella,4162524,"Salmonella II, group O:11"
Salmonella,4162525,"Salmonella I, group O:7"
Salmonella,4162528,"Salmonella IIIb, group O:52"
Salmonella,4162532,Salmonella IIIb 53:r:z
Salmonella,4162533,Salmonella IIIb 59:i:z
Salmonella,4162534,Salmonella IIIb 53:(k):z35
Salmonella,4162535,"Salmonella IIIb 6,14:b:e,n,x"
Salmonella,4162536,Salmonella IIIb 65:(k):z
Salmonella,4162949,Salmonella IIIb 65:(k):z53
Salmonella,4162950,"Salmonella IIIa 56:z4,z23:-"
Salmonella,4162951,Salmonella Ohlstedt var 15+
Salmonella,4162952,"Salmonella IIIb 60:i:e,n,x,z15"
Salmonella,4162953,"Salmonella IIIb, group O:61"
Salmonella,4162954,Salmonella group O:7
Salmonella,4162955,Salmonella IIIb 58:r:z
Salmonella,4162956,"Salmonella V, group O:61"
Salmonella,4162957,"Salmonella VI, group O:7"
